ID;product_id;Warehouse_block;Mode_of_Shipment;Customer_care_calls;Customer_rating;Cost_of_the_Product;Prior_purchases;Product_importance;Gender;Discount_offered;Weight_in_gms;Reached.on.Time_Y.N
6025;1d905ab8fa3bf9f783ef449421eeeec9;D;Flight;5;3;270;5;medium;F;7;1303;1
6026;91792a916ea2771204136217b9a8fbad;F;Flight;5;3;267;5;low;M;6;1119;1
6027;029e029e980b214d01d9be662618569d;A;Flight;4;1;270;5;medium;M;9;1280;1
6028;911c7e463c00f7dc15b1bf6690a6fd29;B;Flight;4;1;245;5;medium;F;8;1923;0
6029;b95b9d4227228c61d0a91110f25daf79;C;Flight;6;4;262;4;low;F;10;1068;1
6030;f83a2c62c88c6389859e27169fe4de0f;F;Flight;4;2;245;5;low;M;8;1122;1
6031;545d9d606e3f7bb943fe1727021dca9a;D;Flight;6;2;268;4;low;M;7;1943;0
6032;001ea8215e519a8388c1f1574662550e;F;Flight;5;1;262;5;low;M;1;1488;1
6033;75b08e72717a1e226a84e110c8cc39d9;A;Flight;6;3;283;5;medium;M;10;1483;0
6034;51df60fa3fb020a7de403653d0c26c3b;B;Flight;5;3;260;5;medium;M;8;1001;0
6035;7465337229bc30e7a9b1d9baa9a36899;C;Flight;7;5;258;4;low;F;4;1677;1
6036;f7456626d54a4e9e832ba5b45ff215fc;F;Flight;5;2;130;4;medium;F;1;1877;0
6037;1cfee950b15eefd8d07908567048390a;D;Flight;6;3;262;5;low;M;9;1053;0
6038;d7123f13acb4e6f521c4299ac8aa30f8;F;Flight;6;2;293;4;low;F;4;1764;1
6039;00e6dc05d1a4f0f74763afb437aecca0;A;Flight;7;1;255;5;medium;M;10;1238;1
6040;be8d50bb5b944d877cfdbad6a97c38b8;B;Flight;6;1;242;5;low;F;5;1555;0
6041;bec6696caa70ab8e66d4fd17d4a21091;C;Flight;6;3;264;4;medium;F;6;1622;1
6042;ed7cfa91388f7d6ba1fe75faf39de206;F;Flight;6;4;253;4;low;F;7;1485;0
6043;ae250aed8e6aec8d5f1e494c278a76de;D;Flight;5;5;271;5;low;F;4;1667;0
6044;adfff59e762ad14f596f30765afa93ec;F;Flight;6;2;250;4;medium;F;3;1777;1
6045;77c3c491274b210d7d85a00e4c718d35;A;Flight;4;3;266;5;high;F;5;1590;0
6046;016e55db09cd703eb0877ce27b481a0b;B;Ship;6;2;286;4;low;F;4;1594;0
6047;2c05aa6dd0cd98a17e9b479e864ce72d;C;Ship;5;2;275;5;low;M;9;1373;0
6048;4dd0765795a35d8f6250da5d56dce607;F;Ship;6;3;295;5;low;M;4;1392;0
6049;ae9fe1f961023c98ee0f260542fe908d;D;Ship;5;1;269;6;medium;F;8;1341;0
6050;f7f78cae3751f06e9ac4df5040fcbecb;F;Ship;4;1;239;5;low;F;1;1780;1
6051;3773015798584b829dbd0ba96ff29486;A;Ship;6;4;271;4;medium;M;8;1867;0
6052;7fea591dd926bd30e8e7243894efefe5;B;Ship;6;5;165;6;low;F;6;1529;1
6053;5a9934bc2963ae45a742526160d6dde7;C;Ship;7;2;302;5;medium;M;5;1614;0
6054;9fce32888f7f523faafd09833ba4baa0;F;Ship;6;2;293;6;low;F;10;1919;1
6055;391ca5ea134027570dc54ab2482d7e05;D;Ship;4;4;202;3;low;F;3;5524;1
6056;a275ec1a30c05fa98c8c2f86e4dfab81;F;Ship;2;3;185;3;medium;F;7;4246;0
6057;12d5133c02cda265f9fc311f14425a9c;A;Ship;4;4;210;2;medium;M;8;5942;0
6058;42a88d682dbd6e74cb28824e437f8207;B;Ship;3;5;186;2;medium;M;8;5924;0
6059;3e4341923039198df6597ac928a570de;C;Ship;3;4;163;3;low;M;7;5913;0
6060;d984c3e54f76fa068fbef637c2347d9c;F;Ship;3;4;168;3;low;M;5;5964;0
6061;9b2002c9325734c2c1c924dc934e016d;D;Ship;4;3;199;3;low;M;8;4391;1
6062;96ef7eb29204ca9b9fcb186640cd740c;F;Ship;3;5;271;2;medium;M;7;4958;0
6063;d033a7e5b6596902f0965ea61fbd08be;A;Ship;3;4;164;3;low;F;4;4796;0
6064;9943ed318747991fd9c21f72c370f966;B;Ship;4;1;231;2;medium;M;3;4696;0
6065;fadea8bf04ebd62ebfc85e304e4d6bdc;C;Ship;3;1;196;2;low;M;10;4141;1
6066;d35a70d338676470fb62dfa8936d791a;F;Ship;4;2;218;3;low;F;2;4949;0
6067;8352de4bf050d21eccd2b9f2ed343dbf;D;Ship;5;1;267;4;low;M;5;4440;1
6068;e890ed046d059d5bbc74ee60712492b7;F;Ship;4;4;163;3;low;F;5;4440;0
6069;c43ec22ca479fb6209ed2dffee1add0e;A;Ship;4;1;224;4;medium;F;5;4887;0
6070;31a5242367dcbe6e5d82ecc6d3b04dab;B;Ship;3;4;156;2;medium;F;10;5107;1
6071;b3cc432af8f509f6b69f8142f8457712;C;Ship;5;5;175;6;low;F;2;4883;1
6072;32087c18503f58351e77d8ad01af5b07;F;Ship;3;4;257;5;medium;F;5;5365;0
6073;586402fe548a49c55851d7255b82f596;D;Ship;4;4;259;3;low;M;3;4509;0
6074;234a08f52d33032eb3e4c9313352c094;F;Ship;3;3;112;4;low;F;7;5716;1
6075;b2c883392130b5c0c2bf6c5caaaff0d9;A;Ship;4;3;145;4;medium;M;2;5735;0
6076;f4da8b6420bb619470aa94e784e504f6;B;Ship;3;1;230;3;medium;M;3;4957;0
6077;8f1c02befcad104e99df55229320b4c4;C;Ship;3;4;188;4;low;F;6;5016;0
6078;c549ea705c35f46aa0dbada9d7214581;F;Ship;3;2;132;4;medium;F;3;4512;0
6079;0a3499486cbfc145724e6d3b9ab41866;D;Ship;4;1;239;4;high;M;2;5502;0
6080;61585f1d25091f87a88f8acc846fae6f;F;Ship;2;5;167;3;medium;M;8;4605;0
6081;59c2f3cac4ca44bb4c540e8ad1812295;A;Ship;3;1;133;3;medium;M;7;4004;1
6082;81c186d7cff6f21a23e230630d65bd14;B;Ship;4;2;270;2;high;F;9;5080;1
6083;0f3162c0bb84426d45cf886aa827d993;C;Ship;4;3;229;2;medium;M;7;5364;1
6084;ae385597127363ac530864a67495dd43;F;Ship;5;1;261;4;high;F;6;4852;0
6085;69764a6fc41a86d11a80a26006f84a00;D;Ship;2;1;192;3;low;F;9;4774;0
6086;03c889249aae3df340c675bd40508b5d;F;Ship;4;5;217;3;low;F;6;4848;1
6087;78531f1d6b43417529f9a66939e68744;A;Ship;4;3;246;2;low;M;6;4908;0
6088;aad693e1a74281713ee22cadb6b13a5c;B;Ship;5;5;208;2;medium;M;8;5321;0
6089;d35efd489c9dc46e8f01a852ffc9b730;C;Ship;5;1;148;3;low;F;5;5790;0
6090;0804ece61fef643274d05b6f897b0251;F;Ship;4;1;132;6;high;M;8;4902;1
6091;42ff187aa557c2def78a7aeb7c5a3d25;D;Ship;4;2;249;3;low;F;6;5051;1
6092;e22d5477d681fba54420f6ce06b4ef13;F;Ship;3;3;225;4;low;F;9;5468;1
6093;aa73849ab7d5f49f0a1e3c8cb7feb8a4;A;Ship;5;1;279;4;medium;F;3;4607;0
6094;8cc27788143d5a19335ff583c74b52b7;B;Ship;4;2;183;2;low;F;8;4921;0
6095;96be257f06ae6a454552bcf7cb06817b;C;Ship;4;4;215;2;high;F;6;5238;0
6096;500026cca3cfc5802ccd2aca30120326;F;Ship;6;4;195;5;high;F;10;4225;0
6097;b8afcf592365053efdc03fc2c26b7dbe;D;Ship;4;2;156;2;medium;M;5;4467;1
6098;25f9ce025be6f608f9cb73d933abd366;F;Ship;3;5;160;3;low;F;8;4106;0
6099;b6bf6e62cde9103566c21d2d745894f3;A;Ship;5;5;153;5;medium;M;10;5297;0
6100;4079a1057d2c36ed7daa3b1cce964524;B;Ship;3;4;215;3;high;F;5;4670;1
6101;66adf5c323b04e996755ec3e95228823;C;Ship;4;3;163;3;low;F;7;4556;0
6102;58dadf6a050376cc9980175dcfc37570;F;Ship;4;2;195;3;medium;M;8;5198;0
6103;6a51e5423632501329585518cdb98b7c;D;Ship;4;3;170;2;low;M;3;4587;1
6104;4e60147ee0be425e76b351c898802874;F;Ship;3;3;133;3;low;M;5;5937;0
6105;868cc9c0769c0bf72efb220d431eb47f;A;Ship;5;2;171;6;medium;F;5;5981;1
6106;8e34bfe8fdd48732e9f5c8fd0ae1c2a3;B;Ship;3;5;186;3;medium;M;7;4764;0
6107;017e39027e1d2c0f0bc93423517cfb40;C;Ship;4;2;246;3;high;M;5;5960;0
6108;4925734251bf0ce66674043f450ffaad;F;Ship;3;3;170;3;low;F;7;5427;1
6109;93ada703afc7b7b04f796f088630143c;D;Ship;2;5;189;2;low;M;9;5245;0
6110;b3666e11862f37f68a95445708981b1b;F;Ship;4;5;216;2;low;F;8;5767;1
6111;3d8d2e7ac5891acb9b05256dd861fd15;A;Ship;4;2;264;3;low;M;10;5137;1
6112;633a5adc89a6155a71c6adb0593e1b4a;B;Ship;5;4;268;3;low;F;3;5320;1
6113;e71d0e92d259e0dd4a75731832b823f7;C;Ship;4;1;225;2;medium;F;10;4577;1
6114;ec71cef1ba89df2ac52e4bbe23c93fcd;F;Ship;4;2;252;2;high;F;4;5233;1
6115;ee14c2e9dd90e9939feadc4200a5425b;D;Ship;3;2;204;3;low;F;8;4586;1
6116;c7cfd0c8ca1cf966e49a141bb9bb489e;F;Ship;5;1;193;2;medium;F;1;4450;0
6117;676a467799b972146ba70da05638fd9d;A;Ship;5;3;220;3;low;F;9;5324;0
6118;1f678b779dc7b976e9e7e8a31461203f;B;Ship;6;4;271;3;low;F;7;5192;1
6119;3f87e350b0ff696efa9629868493d0c4;C;Ship;2;2;227;4;medium;M;6;4104;1
6120;7e3cd8712b226daca73ba3ab3abde13c;F;Ship;4;1;206;5;medium;F;7;5941;1
6121;679bab755550c2da0800b763b4823c3a;D;Ship;4;2;142;3;medium;F;3;4644;0
6122;27e4958bf7610752cebf1a30c42c81a9;F;Ship;5;5;236;2;medium;M;2;5210;0
6123;a14557237d9d72f602af0ce88fa376a9;A;Ship;5;4;275;2;medium;M;10;5395;1
6124;ebdd84bb4452d5f5ab37b05482c4f95b;B;Ship;3;5;144;2;medium;M;2;4629;1
6125;7090496af34220809e65bb610cefb2d0;C;Ship;4;5;194;3;medium;M;3;5168;1
6126;79fd7968251ec12b0ef8c4a1e865fee3;F;Ship;3;2;260;3;low;M;9;4591;1
6127;02e697e6b84aa5c59ee349e06b6eaa60;D;Ship;3;4;240;3;medium;M;8;4410;0
6128;e5f1999c925381c936050457265e0385;F;Ship;3;2;136;3;high;F;2;5739;0
6129;8e477518532710e360edf693128f1eab;A;Ship;3;3;132;2;medium;M;1;4687;0
6130;f89c25d355a61d4977af027e0f7ed7d3;B;Ship;4;2;266;3;medium;M;7;5121;0
6131;5501372cdf9304b1ef100e1076d01c8d;C;Ship;4;1;263;3;high;M;5;4782;0
6132;8bb303c779df76ee47ce6bf69d1f5a7f;F;Ship;5;5;270;3;low;F;9;5807;1
6133;379e5a5fb1ed911f5da74649791aa685;D;Ship;3;3;208;5;low;F;10;4258;0
6134;508495177665755dfa5e9515ae6aaff2;F;Ship;5;5;206;3;low;M;1;5520;0
6135;9081276b749493d0314223878690f4a2;A;Ship;3;3;159;3;low;M;3;5230;1
6136;467504f7749a22737ba134d187b0dea5;B;Ship;4;3;162;3;low;M;4;5913;1
6137;2ab27c27ba6badf89c626958b0d1edf3;C;Ship;3;2;177;2;medium;M;4;4417;0
6138;61ef2a8c1adee0aa1d81577befe46dde;F;Ship;3;3;168;4;low;F;4;4096;1
6139;267bd63660006ea038288cde7dd2eb75;D;Road;3;1;267;4;medium;F;4;4914;1
6140;5fa96d4558fede8d261f86a8526b6f56;F;Road;4;5;222;3;medium;F;7;5844;0
6141;57706ed6b7facbcbe161743ec107ff62;A;Road;3;2;234;3;low;F;10;4781;0
6142;fa9a740b822b8b314da9efd7b12f2872;B;Road;3;1;133;3;low;F;9;5724;0
6143;564aaca5202d7632f2f893aa0ed77909;C;Road;4;4;207;3;low;F;10;4533;0
6144;878fee580ca8ef715b084ccd50077135;F;Road;4;3;243;4;low;F;9;4811;0
6145;09edeeb8830e99b04f47f6a03a6dec66;D;Road;5;5;161;3;low;F;1;4470;1
6146;7bf79367acb42d2bde05d9ae8b9538a9;F;Road;3;5;193;3;medium;F;6;5302;0
6147;bc5298e74eca912552c855e2e1c27527;A;Road;4;5;234;4;medium;M;9;5769;0
6148;f276661102b14f1f1a27caa93ba0df84;B;Road;2;1;185;6;medium;F;7;4138;1
6149;44f69a64150f6172679ab58379cade06;C;Road;4;5;242;2;medium;F;5;4806;0
6150;aa241290ed21c062586996c403869531;F;Road;4;5;252;2;high;F;6;4147;1
6151;32b6857574aa1c6992a43c356fe14c54;D;Road;4;3;179;3;low;F;3;5495;1
6152;2608efa986e111813714a43dba24b085;F;Road;4;3;158;3;high;F;5;5602;0
6153;3a616dfc5d159c0661ba647805d4a756;A;Road;3;1;226;3;low;F;8;4002;0
6154;24aec6672e3814547d026bbedde2c565;B;Road;5;4;269;2;medium;F;2;5962;0
6155;ee3d368143d8664f378330f6626a5cbe;C;Road;3;5;148;3;low;F;7;5685;0
6156;b884aae388fd30195262bb0b5431b99e;F;Road;4;5;159;2;low;F;3;5704;0
6157;d2f0f3601c49ed2cb7345fb2fe54fd47;D;Road;3;4;273;4;medium;M;4;5361;0
6158;831d87f82bdcd3241a78f5b8c8c0b92c;F;Road;3;4;233;3;medium;M;5;5306;0
6159;9c06127cee9b7d235b33ec51f9701ae2;A;Road;4;5;182;3;medium;F;2;4473;0
6160;f3ca6aa57228ae1652e8f4f2c6dd8947;B;Road;3;4;153;2;medium;M;5;4023;1
6161;6969e33f733ef3180fad8d5a20be3971;C;Flight;4;5;210;2;medium;M;5;5683;0
6162;7a1f53f4007221c8e0b0dbcf135e6490;F;Flight;4;1;241;3;medium;M;6;4558;0
6163;3c10014c1dc1287ca516e9fee0ea0bba;D;Flight;3;2;220;3;low;M;8;5032;1
6164;7bfd30b3aad10aced3fa0b4bbfaed4f9;F;Flight;5;4;211;3;medium;F;7;4856;0
6165;5ab08f087af15443a8a5b9cfcd5ce2a4;A;Flight;3;5;151;3;low;F;1;4088;0
6166;efd86cef3e82114e03fb3d1ea7d63b43;B;Flight;5;5;267;3;medium;M;9;4775;1
6167;7b039a5059e49424b1e0557dace5d35b;C;Flight;4;3;250;2;medium;M;4;4808;1
6168;80a95e540e4b2bcb59ecb9d8040a9a48;F;Flight;4;3;181;3;low;F;5;5398;1
6169;5cb9cc66c0eb796fa0e453f889d1ef50;D;Flight;5;2;197;4;high;M;4;4339;1
6170;df882d301494a5756e4450205eba881e;F;Flight;3;4;172;2;medium;F;5;4647;0
6171;0477eb998d7357e3ac74e270045b2bc3;A;Flight;4;1;219;3;low;M;3;5223;1
6172;e31cdfa6a79d316052adfda7be9a8daa;B;Flight;5;5;189;3;low;M;7;5717;0
6173;bec8f09c94841e39022edc4957120a1f;C;Flight;5;1;225;3;low;M;8;4539;0
6174;728dee3542d811b0218eefa1d18e3470;F;Flight;5;3;269;5;low;F;8;5833;1
6175;f29f7e3cf837a51c1d84add28efc6ee5;D;Flight;5;4;157;3;medium;F;7;4199;1
6176;aa91c8e7e0416be6beb358de8d0a3d5c;F;Flight;3;5;189;3;low;M;5;5422;0
6177;840962c7998fc95967637adcbbe40031;A;Flight;3;1;226;2;medium;F;6;4946;1
6178;82c2cd6d190c7fafcf4f0e5d2cbbd370;B;Flight;2;1;220;2;medium;F;6;4382;1
6179;844a6914bca4e87d8f5e5707363d9453;C;Flight;6;3;275;6;low;M;4;4875;0
6180;f8204fe883b25999f976a7ea52e256d2;F;Flight;3;4;171;3;medium;F;5;4310;1
6181;4de0e216575a207cc9acdf564f5e0b50;D;Flight;4;3;235;3;low;F;4;5289;1
6182;e2f0fdf2a00e656d9adaa5e3080c7ec8;F;Flight;3;4;201;3;high;M;7;4887;1
6183;43553366dc831cffacf128fe2421ad51;A;Ship;5;5;269;3;low;F;5;5673;1
6184;ec36240d34be7a494c4eafb4f05f683f;B;Ship;5;3;182;2;low;M;4;5579;0
6185;e48c3ec7adb42481c30becba0abb64e3;C;Ship;5;5;266;5;low;F;9;4500;0
6186;b07a859f3d96d66b26604a3d253886dd;F;Ship;3;5;157;2;medium;F;4;5991;0
6187;9d5a7160612c96058770fcc966a92054;D;Ship;4;1;258;4;high;F;1;5476;0
6188;32056485d684c118cfcf839c0510bfbb;F;Ship;4;2;280;4;low;M;9;5288;1
6189;b2a4f0a115e838ef5b734e249a02fc6f;A;Ship;4;4;154;3;low;F;7;4106;1
6190;88ea1baa294283526e838357de9dd110;B;Ship;4;4;274;2;low;F;3;4257;0
6191;b272705532004f6a8d3eb37a1fb9da1d;C;Ship;4;5;180;2;medium;F;1;4332;0
6192;0bedd9b63533921cb0b6a44a8f0742cb;F;Ship;3;5;146;3;medium;F;7;4126;0
6193;74324d9afa459e3189dab32236d819d4;D;Ship;3;4;236;3;medium;M;1;5851;0
6194;71ff3abb82d510c4461ec469ae87a79d;F;Ship;4;4;133;4;high;F;10;5296;0
6195;df27e005e58d9d4e481572a1db4383bc;A;Ship;5;2;173;4;high;F;9;4307;0
6196;40c3a4deb33f7574c3e94cce14039240;B;Ship;4;3;210;3;low;M;9;5556;0
6197;b5c06db461a285d7b6d17a09ef7f9a7b;C;Ship;3;4;238;2;medium;F;1;4991;1
6198;649349e1c07c77394eae480803e3e0ab;F;Ship;4;2;268;4;low;F;3;5275;0
6199;0f0f67a0ee50a4107f09c0dde58a0062;D;Ship;3;5;175;3;medium;F;8;5471;1
6200;8ff5d462f4dc5cd43c6416bf350795cd;F;Ship;5;2;280;4;low;M;8;4539;1
6201;58c22c022ab5c282188a7ebb0bcf3b2d;A;Ship;4;1;153;2;low;F;1;4027;0
6202;64bc56efad08fa64e53ebc29051bfb79;B;Ship;4;4;251;2;medium;F;6;4376;0
6203;eb74078f1581b5dd903c2fcd575b5775;C;Ship;4;2;252;3;medium;M;8;4262;1
6204;c606c15a00ded6ffcca66ec1834d2658;F;Ship;4;5;201;8;medium;F;4;5472;1
6205;bd85cf52002454ce606531d5a8f10bab;D;Ship;5;4;216;4;medium;F;8;5878;1
6206;12d4f7d48c57f04ffe0911f2ce7cfc04;F;Ship;3;2;126;10;low;M;3;4073;1
6207;da5b622bf97c277feaecc347b347c658;A;Ship;3;2;177;4;low;F;3;4199;1
6208;eb3e5a2331e36b851275f187d12cdc5f;B;Ship;5;3;145;3;medium;M;1;5783;1
6209;bb8b616ac257421f04d5cd73ae6d09ef;C;Ship;5;3;258;2;low;F;10;5371;1
6210;907aaa48da3d80794125f12cc3c2f5c6;F;Ship;4;3;273;10;medium;M;6;4251;1
6211;c18e9bc7ae4976805e2900a90563f38d;D;Ship;4;1;245;3;low;F;5;4523;0
6212;2b3a5517a31310732e002dae1f8f6a18;F;Ship;5;4;241;2;medium;F;7;4413;0
6213;38f337e94204c22def8c58aff0cf8dfc;A;Ship;4;1;208;3;low;F;6;5345;1
6214;85ea6ca7436b888065b31ea097e6b650;B;Ship;6;5;282;4;low;M;1;1193;1
6215;b92f467302d27d13d80de4f3778ace98;C;Ship;6;5;295;4;medium;M;1;1159;0
6216;77cd42489215f17eb1c7bb8f7ed58aad;F;Ship;6;5;255;4;low;F;9;1113;0
6217;2f4151300e9c65399157c3a15cc1d4aa;D;Ship;6;3;292;4;low;F;8;1434;0
6218;96b8457c146930ec480636e3ccfa6c81;F;Ship;6;4;244;4;low;M;1;1130;1
6219;861b280dc76559b79f80f449537f5df0;A;Ship;6;4;306;4;low;F;8;1691;1
6220;76c34c76a97293d8bdd353a8e71b3ae8;B;Ship;6;5;258;4;low;M;5;1966;1
6221;3feac6de7d631dc752077f351adb14a3;C;Ship;4;1;265;6;low;F;2;1629;1
6222;9aad98f96f8ce071f7def8909d17a824;F;Ship;5;1;227;5;low;M;6;1667;0
6223;97be8c0e7619997e5911f206d70113fb;D;Ship;7;1;276;4;low;F;9;1519;1
6224;28c4eee49fd1fd1c5be2780b8be723fe;F;Ship;6;5;244;4;medium;F;2;1980;0
6225;ad64a2ada8c68193ebb936a14e6a4d4e;A;Ship;4;2;217;6;medium;F;3;1732;1
6226;e89d33e895fa3ee791a1a0558bb8abed;B;Ship;2;5;211;3;low;M;3;1368;0
6227;9646808bc768694d40bf0f91f0283713;C;Ship;4;4;227;5;low;M;8;1982;1
6228;1aecb51a37c71251c49d740bc68f101c;F;Ship;5;1;249;4;medium;M;5;1027;1
6229;7326a8a6e5e5b2b407ab1f41d714bbac;D;Ship;6;2;269;4;low;M;6;1073;0
6230;6c7bf35ea4050a9bd19764df1b56d7f7;F;Ship;6;3;278;4;medium;M;4;1716;0
6231;71cdfdce4feebe78e67bc0b230e80d65;A;Ship;6;5;282;4;medium;F;4;1013;0
6232;59ac32c72fa3b1a0cb02135bdbb2ec3c;B;Ship;6;1;300;4;medium;F;2;1790;1
6233;fa53b2d9aa2579e22be0654c30510801;C;Ship;3;3;146;3;medium;F;4;5384;0
6234;bcf3554c1b7f676bc7293fa65df35c0e;F;Ship;3;4;236;3;medium;F;5;5466;0
6235;99da793d9f8a083c04df9911ceb60715;D;Ship;4;4;133;4;high;F;7;5973;1
6236;4232345579cd62346a1a55ac6e265243;F;Ship;5;4;173;4;high;F;8;5284;1
6237;e2fd1141e7aba88e46b223776c3da501;A;Ship;4;2;210;3;low;F;9;4163;0
6238;4d923c94bdcd60407009a3bbe2786a8b;B;Ship;3;3;238;2;medium;F;4;4206;0
6239;1fc85baefdfae4b779d234c680e2abd7;C;Ship;4;4;268;4;low;M;5;5647;0
6240;ddab6205deda2fc54eea1eb99ddb4e37;F;Ship;3;4;175;3;medium;M;10;4771;1
6241;30ba9b6e740eebcf9928348e24a93291;D;Ship;5;4;280;4;low;M;10;5156;0
6242;a5cb7493434d851e1a6a846d158375d9;F;Ship;4;5;153;2;low;M;1;4492;0
6243;3388047f93510d44d3dc944cec309dbf;A;Ship;4;5;251;2;medium;F;8;5232;0
6244;ca44deddb07f50eb60d7c95a12d7cf93;B;Ship;4;2;252;3;medium;M;2;5769;0
6245;3021aa20ddfb526a0cfea18efc704c93;C;Ship;4;2;201;8;medium;F;9;5146;0
6246;475ef5742ac4509a4af676c6817920e7;F;Ship;5;5;216;4;medium;F;1;4092;1
6247;a9e7a52edc00f44cf011a96d62a079ee;D;Ship;3;3;126;10;low;M;10;4128;0
6248;1628599e3cc7129a51574b0ed2116d95;F;Ship;3;1;177;4;low;F;6;5037;1
6249;541fd12bed61179220c37a690bea21b4;A;Ship;5;2;145;3;medium;M;2;4836;0
6250;c87f138612fe395f96266d0a1597faf7;B;Ship;5;4;258;2;low;F;8;4200;0
6251;009b1672ffe744f4bd9fe626793c8c35;C;Ship;4;3;273;10;medium;F;8;4896;0
6252;f8e9a0d61ea09d1dec36b6d9c413b112;F;Ship;4;1;245;3;low;M;2;5835;1
6253;691bedf17aa312704c4fed0b2b2250eb;D;Ship;5;2;241;2;medium;M;6;4741;0
6254;b93361b24bfa51a4be11b7229337da8f;F;Ship;4;1;208;3;low;M;4;4530;1
6255;7915a5056cd2a3d1e7cf5f605e903ffd;A;Ship;6;1;282;4;low;M;1;1434;0
6256;1af647a86d0fd4a126c313258cbe06cd;B;Ship;6;5;295;4;medium;M;5;1963;1
6257;2846b3707e3cae42ff6ac6ce6d44a62f;C;Ship;6;4;255;4;low;M;7;1869;1
6258;a4636ffe4f46a3cd789b34b198495e8b;F;Ship;6;2;292;4;low;F;2;1565;0
6259;b6396a48f994dfc8fd2617f6e3984702;D;Ship;6;1;244;4;low;M;5;1867;0
6260;224b8f5f87c9f534f4a58d6bc2b20e45;F;Ship;6;3;306;4;low;M;10;1372;1
6261;21f3a8688c1e9f76c8145c05f3512c8c;A;Ship;6;5;258;4;low;M;5;1558;0
6262;dac7268ed3332f952d2f68e90a722005;B;Ship;4;1;265;6;low;F;9;1753;1
6263;14a32136c194305df1e9d20e83c09774;C;Ship;5;2;227;5;low;F;3;1242;1
6264;51107150e0a5d20364ae5fc8e85e698a;F;Ship;7;2;276;4;low;M;9;1022;1
6265;0b2fbf8879eec6882103a84ada7d4565;D;Ship;6;4;244;4;medium;F;1;1179;1
6266;856f81b669f9f81d25f8405eaae83b84;F;Ship;4;4;217;6;medium;M;9;1974;0
6267;b2c9016b7c1fd0fcc4d458bd0906bd96;A;Ship;2;1;211;3;low;M;6;1760;1
6268;55ecf3ded25989a429ff6798d744ebae;B;Ship;4;5;227;5;low;F;2;1804;1
6269;5a2190ec98ca300eb6b3ae39a3d1b13b;C;Ship;5;5;249;4;medium;M;2;1727;1
6270;f1d8d29f2762d865d1098f0a567f6d52;F;Ship;7;4;302;5;medium;M;7;1503;1
6271;9bba9127bdeacd478bcbab63c8c864b4;D;Ship;6;4;293;6;low;F;7;1117;1
6272;aaf681fd1fc6e12d2f82825c45e5d530;F;Ship;5;5;232;3;low;M;4;1716;1
6273;33efc4f34fb2253aa2243d7e10d81ac6;A;Ship;6;5;279;4;low;M;7;1447;0
6274;f4cbf786333b7c2d4ce2779ea8074c09;B;Ship;6;5;251;4;low;F;8;1038;0
6275;655ccf51070f8461814d01d1d677354a;C;Ship;6;5;300;5;low;M;1;1188;0
6276;cd961f321fc9f6b026ebd2ebedcaa557;F;Road;7;5;133;5;low;F;3;1544;1
6277;87c7ad413d40834e053ef8b62ea0854b;D;Road;6;5;283;4;low;M;2;1136;1
6278;059dd9044ecaff844fa0faad10f43fad;F;Road;7;5;296;4;low;M;8;1686;1
6279;0b0e72b1b3c53cdfcf03feb2a553331b;A;Road;6;3;261;4;medium;F;8;1397;1
6280;2d6e918241af168249427e9a151bb91c;B;Road;6;1;286;4;low;F;3;1747;1
6281;c18c1c91d5c55ec64662c1c8a8c4d5b5;C;Road;6;3;298;4;low;F;1;1657;0
6282;c3d3b09b208b3031642e73360f1983a9;F;Road;6;4;287;4;medium;F;9;1936;1
6283;51bdbbd95b928bfbb661182a0dbb9298;D;Road;6;2;251;4;medium;F;9;1322;1
6284;e37762ccb2eb88a36c5f806e9ec18abf;F;Road;5;1;231;5;low;M;10;1418;0
6285;2806573f2e5463babf42353ac8f19429;A;Road;5;2;249;5;medium;M;6;1298;0
6286;36a1f38846e1548451c963ffd0b97e86;B;Road;5;3;244;5;low;F;3;1174;0
6287;1e83f1aad0659d1a4a846044c6613989;C;Road;7;2;264;4;medium;M;6;1688;0
6288;a278ab5f038b86bd5eb6dd7204e75376;F;Road;5;2;254;5;medium;M;6;1002;0
6289;0811c593514ef345df62b4bbd241d803;D;Road;4;5;264;6;low;M;6;1637;0
6290;9ccdb2d8508fcc6618931931a3e28ad9;F;Road;6;5;309;4;low;M;6;1463;1
6291;3241555b9badbd980888abfedaf1eb74;A;Road;5;5;298;4;low;M;8;1631;0
6292;38c4cfd60ee22d088fdbe5be96e55efc;B;Road;5;5;265;5;medium;F;8;1867;0
6293;811dba3ce8f1bf1ff88951c8db5772c8;C;Road;6;1;246;4;medium;M;4;1504;1
6294;22b72a0d1e22426384aceb55e812fe97;F;Road;5;2;222;5;low;F;1;1672;0
6295;4375c5ca587185daa5b04d05989958db;D;Road;7;5;250;4;low;F;2;1296;0
6296;3706d0e27a9c48e864134c3667a95da3;F;Road;4;3;240;5;medium;F;5;1301;0
6297;10058ba82ecd504989675551e5fb7360;A;Road;4;3;246;6;low;F;10;1176;0
6298;8c6dc0fea5f1fb705b6584e88d0a0b68;B;Flight;6;1;293;5;medium;F;7;1052;0
6299;c0e72e93aa934ddbd16a765d4fd2d728;C;Flight;6;5;253;4;medium;M;1;1977;0
6300;001d216315bc84347addbb1a9c7e5015;F;Flight;5;5;258;5;medium;M;7;1819;0
6301;2fc087697d6b94b83ba2856c32e58284;D;Flight;6;4;258;4;low;F;2;1051;1
